"image_path","caption"
"Images/3573436368_78f0ccdf01.jpg","A woman in an orange dress walking across a stone bridge with a very blue sky behind her ."
"Images/3573436368_78f0ccdf01.jpg","A woman is carrying a child across a stone bridge ."
"Images/3573436368_78f0ccdf01.jpg","Woman in a dress walking across a bridge ."
"Images/3573436368_78f0ccdf01.jpg","Woman in an orange skirt walking on concrete bridge ."
"Images/3574244361_715ac347cd.jpg","A child on a swing ."
"Images/3574244361_715ac347cd.jpg","A girl swinging hard enough to get herself vertical ."
"Images/3574244361_715ac347cd.jpg","A little girl with a white shirt and brown hair is swinging almost completely upside down in a park ."
"Images/3574244361_715ac347cd.jpg","A young child swings in a park setting ."
"Images/3574244361_715ac347cd.jpg","A young girl upside down on a swing set"
"Images/3576060775_d9121519cc.jpg","dogs playing with their owner by a pond"
"Images/3576060775_d9121519cc.jpg","A girl runs along a river bank with two black dogs ."
"Images/3576060775_d9121519cc.jpg","A person dressed in jeans running with two dogs on the shore of a lake ."
"Images/3576060775_d9121519cc.jpg","Two dogs run with a young child along a lake"
"Images/3576060775_d9121519cc.jpg","Woman running with two dogs near water ."
"Images/3576250302_14779632bd.jpg","A dirt bike kicks up dust ."
"Images/3576250302_14779632bd.jpg","A man is driving a motorcycle in the dirt near bushes ."
"Images/3576250302_14779632bd.jpg","A man rides a dirt bike in the brush ."
"Images/3576250302_14779632bd.jpg","A person on a motorcycle is turning on a dirt track behind some bushes ."
"Images/3576250302_14779632bd.jpg","The dirt bike rider kicks up dirt as he turns ."
"Images/3576536763_3c8c4f232e.jpg","A girl dressed in a pink sweatshirt and pink and white striped skirt plays in the waves at the beach ."
"Images/3576536763_3c8c4f232e.jpg","A girl dressed in pink and white runs along the beach ."
"Images/3576536763_3c8c4f232e.jpg","A girl dressed in pink runs from the ocean to the beach ."
"Images/3576536763_3c8c4f232e.jpg","A girl in pink runs away from a wave coming onto the shore ."
"Images/3576536763_3c8c4f232e.jpg","A girl is walking next to the small waves that crash in the ocean ."
"Images/3576741633_671340544c.jpg","A boy is in midair doing a skateboard trick at a skate park while two women and a toddler walk behind him ."
"Images/3576741633_671340544c.jpg","A boy wearing blue jeans is skateboarding ."
"Images/3576741633_671340544c.jpg","A buy skateboarding at a skate park ."
"Images/3576741633_671340544c.jpg","A skateboarder in doing a trick in a skate park ."
"Images/3576741633_671340544c.jpg","A young man does tricks on his skateboard ."
"Images/3576840040_9356b5b10a.jpg","A BMX biker attempts a trick off his dirt bike ."
"Images/3576840040_9356b5b10a.jpg","A dirt biker is flying through the air with his motorcycle ."
"Images/3576840040_9356b5b10a.jpg","A person in a green and white suit does tricks midair on a black bike ."
"Images/3576840040_9356b5b10a.jpg","Person in green gear does trick in midair with motorcycle ."
"Images/3576840040_9356b5b10a.jpg","The man is performing a trick on a motorcycle high in the air ."
"Images/3577235421_69e4efb8d1.jpg","A professional wrestler falls outside the ring ."
"Images/3577235421_69e4efb8d1.jpg","a wrestler jumps over the ropes ."
"Images/3577235421_69e4efb8d1.jpg","Two wrestlers and a referee ."
"Images/3577235421_69e4efb8d1.jpg","two wrestlers fighting in a rink with a referee in the backgroud"
"Images/3577235421_69e4efb8d1.jpg","Wrestler spinning outside of the rink toward fellow wrestler ."
"Images/357725852_6f55cb9abc.jpg","The two people are on the end of the dock with a boat behind them , and they are surrounded by water ."
"Images/357725852_6f55cb9abc.jpg","Two people are looking out into the water at the end of a wooden jetty ."
"Images/357725852_6f55cb9abc.jpg","Two people are standing at the end of a wooden dock ."
"Images/357725852_6f55cb9abc.jpg","Two people stand on a dock , looking out onto a lake ."
"Images/357725852_6f55cb9abc.jpg","Two people stand on a dock looking out to a great lake ."
"Images/3577309234_c952c2af86.jpg","A black bird is in mid-flight swooping downwards ."
"Images/3577309234_c952c2af86.jpg","A blue bird flies toward the ground , surrounded by trees ."
"Images/3577309234_c952c2af86.jpg","A blue bird is flying through the trees ."
"Images/3577309234_c952c2af86.jpg","A grey bird is flying through the trees ."
"Images/3577309234_c952c2af86.jpg","Grey-blue bird with white markings on neck and wings in flight ."
"Images/3578068665_87bdacef6a.jpg","A white car and a yellow car race down the track ."
"Images/3578068665_87bdacef6a.jpg","a white race car racing a yellow car ."
"Images/3578068665_87bdacef6a.jpg","A yellow and white car driving on a track next to each other while spectators and cars can be seen in the background ."
"Images/3578068665_87bdacef6a.jpg","Two cars race down a track ."
"Images/3578068665_87bdacef6a.jpg","Two race cars on a road in front of a grassy parking area ."
"Images/3578372039_57473f473c.jpg","A person skateboarding down the sidewalk wearing mostly black ."
"Images/3578372039_57473f473c.jpg","A young man riding a skateboard and carrying large bags ."
"Images/3578372039_57473f473c.jpg","A young man with a large black portfolio is skateboarding on the sidewalk ."
"Images/3578372039_57473f473c.jpg","The man is carrying several cases while riding a skateboard ."
"Images/3578372039_57473f473c.jpg","The person on a skateboard is carrying several bags of different sizes and shapes ."
"Images/3578477508_b7d839da16.jpg","A boy wearing skates sliding down concrete railing of steps near a pole ."
"Images/3578477508_b7d839da16.jpg","A man is rollerblading down a wall beside some steps ."
"Images/3578477508_b7d839da16.jpg","A man is roller-skating down the wall next to some white steps ."
"Images/3578477508_b7d839da16.jpg","A man on Rollerblades grinding down a concrete handrail ."
"Images/3578477508_b7d839da16.jpg","A young man navigates a sloped wall with inline skates ."
"Images/3578841731_f775cab089.jpg","A car is driven on a dusty track ."
"Images/3578841731_f775cab089.jpg","A race car kicks up dust as it speeds down a gravel racetrack ."
"Images/3578841731_f775cab089.jpg","a red and white race car racing on a dirt racetrack ."
"Images/3578841731_f775cab089.jpg","a red and white rally car throws up dust behind it as drives away down the trail ."
"Images/3578841731_f775cab089.jpg","The car leaves a dust trail as it goes around the dirt track ."
"Images/3578914491_36019ba703.jpg","Two dogs are fighting over something ."
"Images/3578914491_36019ba703.jpg","two dogs doing a tug of war on a black object"
"Images/3578914491_36019ba703.jpg","Two dogs fight over a stick on a grassy field , a lake in the background ."
"Images/3578914491_36019ba703.jpg","Two dogs meeting near the water 's edge"
"Images/3578914491_36019ba703.jpg","Two dogs , one tan and one black , play tug-o-war on the grass near the pond ."
"Images/3578981202_efef47e264.jpg","A baby laughs ."
"Images/3578981202_efef47e264.jpg","a double exposure of a laughing baby with curly blonde hair and a flowery curtain"
"Images/3578981202_efef47e264.jpg","A small child with curly hair is being held by an adult ."
"Images/3578981202_efef47e264.jpg","Someone is holding a naked baby that is laughing ."
"Images/3578981202_efef47e264.jpg","The baby enjoys taking its bath ."
"Images/3579686259_b1fe6aefc9.jpg","A dog walks on a path surrounded by trees ."
"Images/3579686259_b1fe6aefc9.jpg","a fluffy brown , white and black running on a path"
"Images/3579686259_b1fe6aefc9.jpg","A fluffy Sheltie is trotting along a path ."
"Images/3579686259_b1fe6aefc9.jpg","A Sheltie runs through the forest with his tongue out , mouth open ."
"Images/3579686259_b1fe6aefc9.jpg","A white , black , and brown dog walks down a path in a forested area ."
"Images/3579842996_3a62ec1bc7.jpg","A person in a yellow shirt and jeans is running on a track ."
"Images/3579842996_3a62ec1bc7.jpg","A Special Olympics contestant runs on a racetrack ."
"Images/3579842996_3a62ec1bc7.jpg","A woman in a yellow shirt running on a track ."
"Images/3579842996_3a62ec1bc7.jpg","A woman wearing a yellow shirt runs along a red track ."
"Images/3579842996_3a62ec1bc7.jpg","Special Olympics woman runner on the track ."
"Images/3580082200_ea10bf2f68.jpg","A man and a brown dog in motion in the grass ."
"Images/3580082200_ea10bf2f68.jpg","A man is interacting with a dog that is running past him ."
"Images/3580082200_ea10bf2f68.jpg","A man is training his dog in the field near the homes ."
"Images/3580082200_ea10bf2f68.jpg","A man is using a ball-thrower to throw an object to his dog ."
"Images/3580082200_ea10bf2f68.jpg","A man throwing an object at a dog who is running away ."
"Images/3580741947_cc64a83648.jpg","Business women walk outside ."
"Images/3580741947_cc64a83648.jpg","Smartly dressed Asian women are passing by a doorway in the street ."
"Images/3580741947_cc64a83648.jpg","Three women in business wear walk across a courtyard ."
"Images/3580741947_cc64a83648.jpg","Three women in dress suits walk by a building ."
"Images/3580741947_cc64a83648.jpg","Two women wearing dresses are walking by a building ."
"Images/358114269_96fdb5f7c3.jpg","A bicycler rides his bike on the road next to rocks with snow ."
"Images/358114269_96fdb5f7c3.jpg","A bicyclist rides down the road near snow ."
"Images/358114269_96fdb5f7c3.jpg","A man in yellow jacket rides a bike ."
"Images/358114269_96fdb5f7c3.jpg","A person wearing a yellow coat rides a bike past some snowy rocks ."
"Images/358114269_96fdb5f7c3.jpg","The bicycle rider is wearing a yellow jacket and a blue helmet while riding on a road during winter time ."
"Images/3581538034_783b7d0d09.jpg","A dog being held by a harness on a waterboard over splashing water with a tube structure in the background ."
"Images/3581538034_783b7d0d09.jpg","A man dropping from a rope into the ocean on a board ."
"Images/3581538034_783b7d0d09.jpg","A man is suspended above water while holding a large ski that is shaped like a skateboard ."
"Images/3581538034_783b7d0d09.jpg","A water boarder being towed during a jump ."
"Images/3581538034_783b7d0d09.jpg","Waterskier jumps off the water 's surface , unknown structure in background ."
"Images/3582048078_7bac2d8473.jpg","A boy coming out of the pool ."
"Images/3582048078_7bac2d8473.jpg","A man and a boy are in the swimming pool ."
"Images/3582048078_7bac2d8473.jpg","Father and son swimming ."
"Images/3582048078_7bac2d8473.jpg","Man and boy are swimming in a pool ."
"Images/3582048078_7bac2d8473.jpg","The man and child are swimming ."
"Images/3582066525_e9d6377f56.jpg","A boy is cliff jumping into the ocean ."
"Images/3582066525_e9d6377f56.jpg","A man is jumping from a rock into the ocean while others are watching ."
"Images/3582066525_e9d6377f56.jpg","A man jumping off a cliff into water ."
"Images/3582066525_e9d6377f56.jpg","A man jumping off of a large rock into the ocean"
"Images/3582066525_e9d6377f56.jpg","A person jumps off of a cliff into the water below as others watch ."
"Images/3582465732_78f77f34ae.jpg","A girl sitting on a trampoline tosses an empty water bottle in the air ."
"Images/3582465732_78f77f34ae.jpg","A girl sitting on a trampoline tossing a water bottle in the air"
"Images/3582465732_78f77f34ae.jpg","A lady is sitting on a small trampoline and is tossing a water bottle ."
"Images/3582465732_78f77f34ae.jpg","A woman sitting on a mini trampoline tossing a water bottle in the air ."
"Images/3582465732_78f77f34ae.jpg","A young lady is wearing bright pink sunglasses and sitting on a small trampoline ."
"Images/3582685410_05315a15b8.jpg","two woman climbing rocks around the ocean"
"Images/3582685410_05315a15b8.jpg","Two women are climbing over rocks near to the ocean ."
"Images/3582685410_05315a15b8.jpg","Two women climb on top of rocks in front of the ocean ."
"Images/3582685410_05315a15b8.jpg","Two women in bathing suit on large rocks at the ocean ."
"Images/3582685410_05315a15b8.jpg","Two women in bathing suits climb rock piles by the ocean ."
"Images/3582689770_e57ab56671.jpg","Men , one walking , and one sitting balanced on a shaft ."
"Images/3582689770_e57ab56671.jpg","One boys sits on a giant mortar gun as another boy walks toward him ."
"Images/3582689770_e57ab56671.jpg","Two boys walk out on a military monument over grassy green fields ."
"Images/3582689770_e57ab56671.jpg","Two people are on top of a cannon ."
"Images/3582689770_e57ab56671.jpg","Two people are walking along a long cannon on a tank ."
"Images/3582742297_1daa29968e.jpg","A black dog and two brown and white dogs are romping in the mud ."
"Images/3582742297_1daa29968e.jpg","The three dogs play in the sand ."
"Images/3582742297_1daa29968e.jpg","Three dogs are playing in a field ."
"Images/3582742297_1daa29968e.jpg","Three dogs are playing rough in a sandy field ."
"Images/3582742297_1daa29968e.jpg","Three dogs chase and wrestle together on a dirt field ."
"Images/3582814058_564776f26c.jpg","A group of kids and two adults stand before a graffiti wall ."
"Images/3582814058_564776f26c.jpg","a group of people standing in front of a graffitied wall"
"Images/3582814058_564776f26c.jpg","Six individuals of varying ages stand in front of a stone wall covered in graffiti ."
"Images/3582814058_564776f26c.jpg","Six people are posing for a picture in front of a wall with graffiti ."
"Images/3582814058_564776f26c.jpg","Some young boys pose with a man and woman by some graffiti ."
"Images/3582914739_bef2828a06.jpg","A skater woman in a white shirt is skating along a track while others watch ."
"Images/3582914739_bef2828a06.jpg","A woman in a grey uniform participates in roller derby ."
"Images/3582914739_bef2828a06.jpg","A woman wearing a helmet is in a rollerskating competition ."
"Images/3582914739_bef2828a06.jpg","A woman with a gray helmet and black safety pads skates past the photographer ."
"Images/3582914739_bef2828a06.jpg","The athlete is wearing protective gear ."
"Images/3583065748_7d149a865c.jpg","A black and a black dog are running ."
"Images/3583065748_7d149a865c.jpg","A black and white dog chases a bigger dog across the grass ."
"Images/3583065748_7d149a865c.jpg","One dog chases another in the grass ."
"Images/3583065748_7d149a865c.jpg","Two brindle dogs running in the grass ."
"Images/3583065748_7d149a865c.jpg","Two dogs run through the grass ."
"Images/3583516290_1c87a13770.jpg","A crowd scene with people in yellow and white native clothing ."
"Images/3583516290_1c87a13770.jpg","A group of people dressed in festive outfits is gathered outside building ."
"Images/3583516290_1c87a13770.jpg","many woman wearing yellow stand in the street ."
"Images/3583516290_1c87a13770.jpg","People dressed in bright costumes of white and yellow feathers"
"Images/3583516290_1c87a13770.jpg","People wearing colorful costumes and headresses march through the streets ."
"Images/3583704941_611353857e.jpg","A horse jockey is riding on a course ."
"Images/3583704941_611353857e.jpg","A woman on a horse ."
"Images/3583704941_611353857e.jpg","A woman on a racing horse ."
"Images/3583704941_611353857e.jpg","girl with helmet riding a brown horse"
"Images/3583704941_611353857e.jpg","The rider of the brown horse is wearing a blue shirt ."
"Images/3584196366_a4b43d6644.jpg","A flock of birds flying over a shoreline ."
"Images/3584196366_a4b43d6644.jpg","A flock of birds hovered over the sandy beach ."
"Images/3584196366_a4b43d6644.jpg","A flock of seagulls flying at the beach ."
"Images/3584196366_a4b43d6644.jpg","A flock of seagulls is taking off from the beach ."
"Images/3584196366_a4b43d6644.jpg","A group of white birds take flight while one black bird stands on the sand ."
"Images/3584406900_039f30b34c.jpg","A group of children are playing on swings ."
"Images/3584406900_039f30b34c.jpg","A shirtless man is standing next to two children balancing on a swing ."
"Images/3584406900_039f30b34c.jpg","A topless man passes four children who are playing on a swing ."
"Images/3584406900_039f30b34c.jpg","Kids are playing on a swing set as a man with no shirt on walks by ."
"Images/3584406900_039f30b34c.jpg","Two boys swing standing up on a yellow swing set"
"Images/3584534971_b44f82c4b9.jpg","A man leads the way on his bike while two others follow in the distance ."
"Images/3584534971_b44f82c4b9.jpg","Several bicyclists are riding though a wooded area ."
"Images/3584534971_b44f82c4b9.jpg","Three cyclists ride through cordoned pathway near woods ."
"Images/3584534971_b44f82c4b9.jpg","Three men fight the forest terrain on their mountain bikes ."
"Images/3584534971_b44f82c4b9.jpg","Three mountain bikers are in a race in the woods ."
"Images/3584561689_b6eb24dd70.jpg","A group of boys play basketball together ."
"Images/3584561689_b6eb24dd70.jpg","Basketball player makes a shot as other players to try to intercept ."
"Images/3584561689_b6eb24dd70.jpg","Some teenagers are scrambling for a basketball underneath the net ."
"Images/3584561689_b6eb24dd70.jpg","These people are playing basketball outdoors ."
"Images/3584561689_b6eb24dd70.jpg","two men playing basketball under a blue sky"
"Images/3584603849_6cfd9af7dd.jpg","A blue plane does loops as it heads down to earth ."
"Images/3584603849_6cfd9af7dd.jpg","A blue , red , and yellow airplane is flying through the air ."
"Images/3584603849_6cfd9af7dd.jpg","A blue , red , and yellow plane does a loop in the air ."
"Images/3584603849_6cfd9af7dd.jpg","A colorful aerobatic plane leaves a coiled trail of smoke behind it ."
"Images/3584603849_6cfd9af7dd.jpg","A plane doing tricks in the air , leaving a smoke trail behind the plane ."
"Images/3584829998_25e59fdef3.jpg","A white dog and a black and white dog are playing while two more black dogs move towards them ."
"Images/3584829998_25e59fdef3.jpg","A white dog , two black dogs , and a black and white dog are playing on the edge of a baseball field ."
"Images/3584829998_25e59fdef3.jpg","The dogs are playing at the baseball field ."
"Images/3584829998_25e59fdef3.jpg","The dogs are running on the grass , near a baseball field ."
"Images/3584829998_25e59fdef3.jpg","The dogs run and play on the baseball field ."
"Images/3584930205_a3f58a4b7c.jpg","A boy skateboarding"
"Images/3584930205_a3f58a4b7c.jpg","A man jumps off an orange ramp with his skateboard ."
"Images/3584930205_a3f58a4b7c.jpg","a skateboarder ollies off a ramp ."
"Images/3584930205_a3f58a4b7c.jpg","Person doing a skateboard stunt"
"Images/3584930205_a3f58a4b7c.jpg","The man in the background is watching the skateboarder complete a jump ."
"Images/3585117340_73e96b6173.jpg","A pile of dogs sleep on a blue dog bed ."
"Images/3585117340_73e96b6173.jpg","Four puppies sleeping on a blue blanket ."
"Images/3585117340_73e96b6173.jpg","Four spotted puppies take a nap ."
"Images/3585117340_73e96b6173.jpg","Four white and brown puppies are sleeping together on a blue blanket ."
"Images/3585117340_73e96b6173.jpg","four young puppies snuggling together in the middle of a blanket ."
"Images/3585487286_ef9a8d4c56.jpg","Two collies are barking as they play on the edge of the ocean"
"Images/3585487286_ef9a8d4c56.jpg","Two dogs are jumping on an empty beach with waves ."
"Images/3585487286_ef9a8d4c56.jpg","Two dogs playing on the beach ."
"Images/3585487286_ef9a8d4c56.jpg","Two white and brown dogs barking on the shoreline while waves roll in behind them ."
"Images/3585487286_ef9a8d4c56.jpg","two white dogs are running and jumping along a beach with the ocean behind them ."
"Images/3585488964_1467945775.jpg","A brown dog running with two white and brown dogs on the seashore with crashing waves behind them ."
"Images/3585488964_1467945775.jpg","Three dogs run on beach , two playing with unknown object ."
"Images/3585488964_1467945775.jpg","Two large white dogs and one large tan dog in a red collar run along a beach ."
"Images/3585488964_1467945775.jpg","Two tan and white dogs and one tan dog racing down the beach near the water ."
"Images/3585488964_1467945775.jpg","Two white dogs and one light brown dog running along the beach ."
"Images/3585495069_33cba06d0a.jpg","A boy in the air trying to dodge a ball thrown at him ."
"Images/3585495069_33cba06d0a.jpg","A group of kids playing dodgeball ."
"Images/3585495069_33cba06d0a.jpg","Four people are kicking a soccer ball in a basketball court ."
"Images/3585495069_33cba06d0a.jpg","Four people playing ball on a court ."
"Images/3585495069_33cba06d0a.jpg","Four school aged kids are playing dodgeball in the gym"
"Images/3585598356_8ce815bbb9.jpg","Two girls dressed in costume with purple flowers in their hair strike a pose for the camera ."
"Images/3585598356_8ce815bbb9.jpg","Two showgirls are posing together ."
"Images/3585598356_8ce815bbb9.jpg","two woman are showing different facial expressions and wearing gold and purple costumes ."
"Images/3585598356_8ce815bbb9.jpg","Two women in purple and gold dance outfits are posing ."
"Images/3585598356_8ce815bbb9.jpg","Two women in sparkling bikinis are posing"
"Images/358559906_d5f3f584f4.jpg","A girl in a pink jacket is walking through a large puddle ."
"Images/358559906_d5f3f584f4.jpg","A girl playing in a puddle while wearing a pink coat"
"Images/358559906_d5f3f584f4.jpg","A girl wearing a pink coat splashes in rain puddles ."
"Images/358559906_d5f3f584f4.jpg","A young girl with a pink coat walks through a shallow puddle of water ."
"Images/358559906_d5f3f584f4.jpg","The girl in a pink coat and pink boods is wading through a puddle ."
"Images/358607894_5abb1250d3.jpg","A man in a black hat reaches into a box ."
"Images/358607894_5abb1250d3.jpg","A man in a black hat touches a cardboard box ."
"Images/358607894_5abb1250d3.jpg","A man in a black hat , with a cardboard box ."
"Images/358607894_5abb1250d3.jpg","A man wearing a black hat opening a cardboard box ."
"Images/358607894_5abb1250d3.jpg","The man is opening a box ."
"Images/3587009091_37188fd07e.jpg","A dog is swimming through deep water near several ducks ."
"Images/3587009091_37188fd07e.jpg","a dog swimming in some water where there are some ducks swimming also"
"Images/3587009091_37188fd07e.jpg","A dog swims in deep water near three ducks ."
"Images/3587009091_37188fd07e.jpg","a dog swims near ducks ."
"Images/3587009091_37188fd07e.jpg","Three ducks and a dog swim in a lake ."
"Images/3587077732_0933f1677b.jpg","a boy runs through the puddle ."
"Images/3587077732_0933f1677b.jpg","A boy splashing in a puddle ."
"Images/3587077732_0933f1677b.jpg","A young boy is running through a large puddle outside ."
"Images/3587077732_0933f1677b.jpg","A young boy is splashing through a puddle of water ."
"Images/3587077732_0933f1677b.jpg","Young boy playing in the water ."
"Images/3587092143_c63030ed6d.jpg","The boxer wearing black gloves is kicking the boxer who is wearing grey gloves ."
"Images/3587092143_c63030ed6d.jpg","Two men are kickboxing ."
"Images/3587092143_c63030ed6d.jpg","Two men are kick boxing in a kick boxing ring ."
"Images/3587092143_c63030ed6d.jpg","Two men kick boxing ."
"Images/3587092143_c63030ed6d.jpg","Two MMA fighters spar in a ring ."
"Images/3587449716_3bf1552c36.jpg","Girls in bright costumes holding little signs that say Iove you ."
"Images/3587449716_3bf1552c36.jpg","Three women in bright colors and headdresses are holding love message cards ."
"Images/3587449716_3bf1552c36.jpg","Three women in colorful costumes holding I love you signs ."
"Images/3587449716_3bf1552c36.jpg","Three women in costume are holding papers that say "" I love you "" ."
"Images/3587449716_3bf1552c36.jpg","Three women in elaborate costumes hold up "" I Love You "" cards ."
"Images/3587781729_bd21ce7b11.jpg","This picture shows a blond-haired boy and brown-haired boy smiling while swinging on a tire swing ."
"Images/3587781729_bd21ce7b11.jpg","Two children are laughing and playing in a tire swing at a park ."
"Images/3587781729_bd21ce7b11.jpg","Two child share a swing in a playground ."
"Images/3587781729_bd21ce7b11.jpg","Two kids are swinging together on a tire swing ."
"Images/3587781729_bd21ce7b11.jpg","Two kids enjoy a tire swing ."
"Images/3587941206_36769c3f1d.jpg","A boy holds the bat waiting for the pitch at a baseball game ."
"Images/3587941206_36769c3f1d.jpg","A little boy batting in a baseball game ."
"Images/3587941206_36769c3f1d.jpg","A young boy in a blue and white uniform is up to bat at a baseball game ."
"Images/3587941206_36769c3f1d.jpg","Boy plays baseball ."
"Images/3587941206_36769c3f1d.jpg","Boy wearing a blue , white , and yellow baseball uniform about to hit a ball ."
"Images/3588417747_b152a51c52.jpg","A man skateboarding on the side of steps"
"Images/3588417747_b152a51c52.jpg","A man slides down a railing while another shines a light on him ."
"Images/3588417747_b152a51c52.jpg","A person taking a picture of someone skating down a railing at night ."
"Images/3588417747_b152a51c52.jpg","A skateboarder slides down a stair rail in the dark ."
"Images/3588417747_b152a51c52.jpg","a young man sliiding down a railing near some stairs"
"Images/3589052481_059e5e2c37.jpg","A man and a woman are smiling for the camera but the woman is not looking at the camera ."
"Images/3589052481_059e5e2c37.jpg","A man is looking at the camera posing for a photo with his arm around a woman who is looking away ."
"Images/3589052481_059e5e2c37.jpg","A man with his arm around a woman ."
"Images/3589052481_059e5e2c37.jpg","A smiling man with his arm around a smiling woman ."
"Images/3589052481_059e5e2c37.jpg","The brown-haired man and woman are posing for a picture ."
"Images/3589156060_3ed8d6bbc3.jpg","A man is playing with a dog in some water ."
"Images/3589156060_3ed8d6bbc3.jpg","A person plays with their dog in a shallow pond ."
"Images/3589156060_3ed8d6bbc3.jpg","A wet dog and person in a marsh ."
"Images/3589156060_3ed8d6bbc3.jpg","There is person standing in water and playing with a dog ."
"Images/3589156060_3ed8d6bbc3.jpg","The white dog in front of the person standing in the water is jumping up ."
"Images/3589267801_5a222e3a60.jpg","A brown dog digs in the sand ."
"Images/3589267801_5a222e3a60.jpg","A brown dog is digging in the dirt ."
"Images/3589267801_5a222e3a60.jpg","a brown dog with a brown collar digging in the sand"
"Images/3589267801_5a222e3a60.jpg","A brown dog with a brown collar digs sand ."
"Images/3589267801_5a222e3a60.jpg","A dog is digging a hole in the dirt"
"Images/3589368949_0866846949.jpg","A native American band plays instruments under a tent ."
"Images/3589368949_0866846949.jpg","Indians in native dress with instruments under shelter dancing ."
"Images/3589368949_0866846949.jpg","People in Native American costumes performing , banner in background ."
"Images/3589368949_0866846949.jpg","Some musicians dressed in native American costume are playing traditional instruments ."
"Images/3589368949_0866846949.jpg","Three Indians are dancing and playing musical instruments ."
"Images/3589895574_ee08207d26.jpg","A child plays on playground equipment ."
"Images/3589895574_ee08207d26.jpg","A girl is hanging on a metal bar in a park ."
"Images/3589895574_ee08207d26.jpg","A happy child dangling from playground equipment smiles at the camera ."
"Images/3589895574_ee08207d26.jpg","A little girl in a sweatshirt jacket holding on to a bar ."
"Images/3589895574_ee08207d26.jpg","Child in grey sweatshirt hanging from metal bar"
"Images/3590294974_4ef98f013e.jpg","A man in a white tank hits a jump with his red BMX bicycle ."
"Images/3590294974_4ef98f013e.jpg","a man is making a red and black bicycle jump in a city skate park ."
"Images/3590294974_4ef98f013e.jpg","A man wearing a white tank top is riding a red bike along a jump ."
"Images/3590294974_4ef98f013e.jpg","A young man jumps a bicycle off a sloped wall over a bench ."
"Images/3590294974_4ef98f013e.jpg","Cyclist riding on a cement slope ."
"Images/3590557969_d0270d518b.jpg","A man wearing no shirt and a hat jumps in the air on a red bicycle ."
"Images/3590557969_d0270d518b.jpg","A man wearing no shirt does a trick on his red and black bicycle ."
"Images/3590557969_d0270d518b.jpg","A man wearing very little clothing is doing a jump on a red bicycle ."
"Images/3590557969_d0270d518b.jpg","A shirtless man jumping a bike in the woods ."
"Images/3590557969_d0270d518b.jpg","A shirtless man jumps his bmx bike ."
"Images/3590647207_2d4ec3f52c.jpg","A group of women riding horses while holding the flags of multiple nations"
"Images/3590647207_2d4ec3f52c.jpg","cowgirls waving the United States flag and the Canada flag"
"Images/3590647207_2d4ec3f52c.jpg","Several people on horseback carrying flags ."
"Images/3590647207_2d4ec3f52c.jpg","Two women riding horses , carrying the American and Canadian flags at a rodeo ."
"Images/3590647207_2d4ec3f52c.jpg","Women are riding horses in an arena carrying the flags of Canada and the United States ."
"Images/3590653633_495de5f288.jpg","A boy and a man dressed as rodeo clowns standing in sand"
"Images/3590653633_495de5f288.jpg","A rodeo clown ties a rope around an older rodeo clown as he sits in the dirt ."
"Images/3590653633_495de5f288.jpg","Two rodeo clowns are looking at something in the distance ."
"Images/3590653633_495de5f288.jpg","Two rodeo clowns are on the dirt ."
"Images/3590653633_495de5f288.jpg","Two rodeo clowns , one young and one an adult , waiting their ques ."
"Images/3590739067_58baffb3a7.jpg","A woman is outside playing the guitar ."
"Images/3590739067_58baffb3a7.jpg","A woman with a guitar sings in front of a building and grass ."
"Images/3590739067_58baffb3a7.jpg","a woman with a nylon stringed guitar is playing in a field"
"Images/3590739067_58baffb3a7.jpg","A young woman lifts her voice in song in a field near an old wooden structure ."
"Images/3590739067_58baffb3a7.jpg","The girl plays a guitar while singing in a rural scene ."
"Images/3590753142_61993d39df.jpg","A family is looking through binocular at a city over a body of water"
"Images/3590753142_61993d39df.jpg","Sightseers look across the water at a city ."
"Images/3590753142_61993d39df.jpg","Three people are standing at a fence looking at a skyscraper filled city while one looks through a binocular scope ."
"Images/3590753142_61993d39df.jpg","Three people lean against a railing and look at buildings across the water ."
"Images/3590753142_61993d39df.jpg","Three people standing on boardwalk looking at buildings across the water ."
"Images/3591094476_b61acd63d6.jpg","A girl in a black outfir is standing with 2 pug dogs"
"Images/3591094476_b61acd63d6.jpg","A person stands with two leashed pugs and wears plaid pants with a black shirt set ."
"Images/3591094476_b61acd63d6.jpg","A woman with a Mohawk holds the leash for two smaller pug dogs ."
"Images/3591094476_b61acd63d6.jpg","A woman with colorful hair walks two dogs ."
"Images/3591094476_b61acd63d6.jpg","A woman with purple hair has two dogs on leashes ."
"Images/3591457224_88281dd04f.jpg","A clown holding a broom with both arms raised ."
"Images/3591457224_88281dd04f.jpg","A clown in a colorful shirt and cowboy hat is raising his arms in a crowd of people ."
"Images/3591457224_88281dd04f.jpg","a man dressed as a clown is performing before and audience ."
"Images/3591457224_88281dd04f.jpg","A man wearing a purple hat and clown makeup is cheering to a crowd ."
"Images/3591457224_88281dd04f.jpg","Clown holding broom smiles at people ."
"Images/3591458156_f1a9a33918.jpg","A cowboy gets kicked off a horse that is bucking"
"Images/3591458156_f1a9a33918.jpg","A cowboy is thrown from the horse he was riding , while the judge stands by with his hand on a yellow flag ."
"Images/3591458156_f1a9a33918.jpg","A man at a rodeo is thrown off a horse ."
"Images/3591458156_f1a9a33918.jpg","The horse is kicking up its hind legs at the cowboy whist another man stands ad watches ."
